amenity,addr_city,name,x,y,geometry
education,Manila,Padre Jacinto Zamora Elementary School,121.0026988,14.58835762,"POLYGON ((121.0021552 14.5878603, 121.0021334 14.5881052, 121.0026695 14.5890122, 121.0030402 14.5890253, 121.0031413 14.5878908, 121.0023432 14.5878663, 121.0021552 14.5878603))"
education,Manila,Tomas Earnshaw Elementary School,121.0186424,14.58795202,"POLYGON ((121.0181514 14.5875555, 121.0181343 14.5876802, 121.0182046 14.5876893, 121.0181306 14.588227, 121.0190761 14.5883488, 121.0191672 14.5876862, 121.0181514 14.5875555))"
education,Manila,Mataas na Paaralang Ramon Magsaysay,120.9931155,14.61110131,"POLYGON ((120.9933449 14.6104371, 120.9924125 14.6114158, 120.9927009 14.6116716, 120.9928186 14.6115555, 120.9929761 14.6116992, 120.9937943 14.6108343, 120.9933449 14.6104371))"
education,Manila,Adamson University,120.9859894,14.58635384,"POLYGON ((120.9869212 14.587472, 120.9874705 14.5857941, 120.9868182 14.5856114, 120.9867409 14.5857526, 120.9861128 14.5855242, 120.9860049 14.585492, 120.9860972 14.5852708, 120.9856832 14.5850942, 120.9855062 14.5850072, 120.9850724 14.5847878, 120.9844192 14.5844209, 120.9839771 14.5841776, 120.9839538 14.5842214, 120.9845424 14.5845423, 120.9850481 14.5848153, 120.9846696 14.585528, 120.9847844 14.5855785, 120.9847776 14.5855939, 120.9845406 14.5861364, 120.984794 14.5861559, 120.9848289 14.5861611, 120.9852621 14.5862441, 120.9855437 14.5862831, 120.9857877 14.586332, 120.9852996 14.5874805, 120.9856308 14.5876046, 120.985415 14.588144, 120.9856925 14.5882347, 120.9859508 14.5883425, 120.9859683 14.5882901, 120.9863397 14.5871749, 120.9869212 14.587472))"
education,Manila,Dr. Celedonio A. Salvador Elementary School,120.9962844,14.58240914,"POLYGON ((120.9966092 14.5819534, 120.9957488 14.5818892, 120.9956656 14.5828056, 120.9958324 14.582825, 120.9966785 14.5829448, 120.9969044 14.5827683, 120.9968499 14.5824053, 120.996817 14.582107, 120.9968024 14.5819138, 120.9966177 14.5818963, 120.9966092 14.5819534))"
education,Manila,Manuel A. Roxas High School,120.9986016,14.58232056,"POLYGON ((120.9987034 14.5816113, 120.9978837 14.5822859, 120.9980348 14.582456, 120.9979436 14.5825341, 120.9985106 14.5829933, 120.9993662 14.582343, 120.9992469 14.5822084, 120.9987034 14.5816113))"
education,Manila,Librada Avelino Elementary School,120.9720246,14.63118657,"POLYGON ((120.9722376 14.6308832, 120.9717084 14.6309814, 120.9718086 14.6314894, 120.9723436 14.6313905, 120.9722376 14.6308832))"
education,Manila,Gregorio Perfecto High School,120.9709945,14.61028151,"POLYGON ((120.9708036 14.6106799, 120.9711927 14.610626, 120.9713055 14.6099119, 120.9706744 14.6100177, 120.9708036 14.6106799))"
education,Manila,St. Paul University Manila,120.9861243,14.57417082,"POLYGON ((120.9854405 14.5748095, 120.9858213 14.5749925, 120.9860299 14.5750768, 120.9868842 14.5735901, 120.9862317 14.5732429, 120.9853587 14.5747732, 120.9854405 14.5748095))"
education,Manila,Malate Catholic School,120.9854173,14.56931042,"POLYGON ((120.9849666 14.5696359, 120.9854384 14.5698269, 120.9859201 14.5689119, 120.9852849 14.5688953, 120.9849666 14.5696359))"
education,Manila,FEATI University,120.9813215,14.59746386,"POLYGON ((120.9814121 14.5982778, 120.981291 14.5977254, 120.981807 14.5974289, 120.9819681 14.5976632, 120.9822549 14.5974496, 120.9816269 14.5966827, 120.9813696 14.5968821, 120.981108 14.5970408, 120.9808868 14.597213, 120.9805846 14.5973181, 120.9806348 14.5976082, 120.9806925 14.5979576, 120.9807226 14.5979534, 120.9809296 14.5979231, 120.9810231 14.5983289, 120.9814121 14.5982778))"
education,Manila,University of the East,120.9897264,14.60207192,"POLYGON ((120.9889485 14.603112, 120.9898179 14.6027189, 120.9903006 14.6029054, 120.9910543 14.6010828, 120.9907657 14.6009779, 120.9905839 14.6013356, 120.9905139 14.6013132, 120.9901524 14.6012157, 120.9900494 14.6014637, 120.9899897 14.6014365, 120.9898904 14.6015947, 120.9894851 14.6017643, 120.9892626 14.6013189, 120.9884901 14.6016643, 120.9889114 14.6025061, 120.9886858 14.6026169, 120.9889485 14.603112))"
education,Manila,PNTC Colleges,120.9778453,14.58812737,"POLYGON ((120.9781143 14.5882446, 120.9780891 14.5882227, 120.9781051 14.5882042, 120.9779657 14.5880835, 120.9779765 14.5880699, 120.9779366 14.5880354, 120.9779249 14.5880482, 120.9777556 14.5879016, 120.9777391 14.5879207, 120.977697 14.5878842, 120.9775545 14.5880488, 120.9776202 14.5881057, 120.9776436 14.588126, 120.9776615 14.5881054, 120.9779892 14.5883892, 120.9781143 14.5882446))"
education,Manila,Manila High School,120.9784883,14.58905685,"POLYGON ((120.978005 14.5890782, 120.9784721 14.5894638, 120.9786245 14.5895017, 120.9787113 14.5894949, 120.9787624 14.5894625, 120.9788082 14.5894189, 120.978833 14.5893134, 120.978777 14.5888187, 120.9784765 14.5885269, 120.978005 14.5890782))"
education,Manila,College of the Holy Spirit Manila,120.9947171,14.59808864,"POLYGON ((120.9953045 14.5975153, 120.9952918 14.5975102, 120.9952318 14.5976471, 120.9951617 14.5976183, 120.9949563 14.5975743, 120.99506 14.597485, 120.9951436 14.5973978, 120.9949878 14.5972378, 120.9948118 14.5973447, 120.9948161 14.597268, 120.9948336 14.597172, 120.9948577 14.5970305, 120.9948 14.5968969, 120.9938563 14.5978285, 120.9935213 14.5981714, 120.9934113 14.5982712, 120.9933379 14.5983358, 120.9938572 14.5984594, 120.9942837 14.5985542, 120.9948604 14.5986807, 120.9952848 14.5987891, 120.9957173 14.5988987, 120.9961465 14.5990039, 120.9961378 14.5988682, 120.9958474 14.5985987, 120.9954441 14.5982826, 120.9954185 14.5982684, 120.9952791 14.5982165, 120.995347 14.5976661, 120.9953911 14.5975621, 120.9953045 14.5975153))"
education,Manila,La Consolacion College Manila,120.9930358,14.59725622,"POLYGON ((120.9944499 14.5967058, 120.9942883 14.5967054, 120.992292 14.596644, 120.9919885 14.5974199, 120.9922284 14.5974991, 120.9921232 14.5977744, 120.9928546 14.598131, 120.9929803 14.5981704, 120.9934705 14.5976789, 120.9944797 14.5967339, 120.9944499 14.5967058))"
education,Manila,Universidad de Manila,120.9814317,14.59211424,"POLYGON ((120.9811002 14.5921621, 120.9813142 14.5922105, 120.9814099 14.5922281, 120.9813807 14.5923434, 120.9811745 14.5925847, 120.9811565 14.5929744, 120.9813906 14.5929693, 120.981445 14.5927738, 120.981611 14.5922595, 120.9816951 14.5922705, 120.9818352 14.5915652, 120.9815363 14.5915469, 120.9813149 14.5915334, 120.9812078 14.5915268, 120.9811002 14.5921621))"
education,Manila,LPU Culinary Institute,120.9784974,14.58974006,"POLYGON ((120.9786498 14.5897918, 120.9786963 14.5898244, 120.9787372 14.5897747, 120.9786869 14.5897318, 120.9784594 14.5895488, 120.9784294 14.5895211, 120.9783719 14.589594, 120.9783517 14.5896196, 120.9783783 14.5896406, 120.9783442 14.5896839, 120.9783305 14.5897012, 120.9782926 14.5897492, 120.9785315 14.5899513, 120.9785757 14.5898925, 120.9786081 14.5898512, 120.9786498 14.5897918))"
education,Manila,Ermita Catholic School,120.9800493,14.57842825,"POLYGON ((120.9798968 14.578448, 120.9801333 14.578553, 120.9802018 14.5784085, 120.9799653 14.5783035, 120.9798968 14.578448))"
education,Manila,Lara Hall,120.9862696,14.5757006,"POLYGON ((120.9860726 14.5758532, 120.9862808 14.5759446, 120.9864667 14.575548, 120.9862585 14.5754566, 120.9860726 14.5758532))"
education,Manila,College of Public Health,120.986267,14.57595429,"POLYGON ((120.9862524 14.5753927, 120.986014 14.5758829, 120.9861722 14.5759556, 120.9859923 14.5763286, 120.9864482 14.5765427, 120.9865367 14.5763558, 120.9862269 14.576213, 120.9865451 14.5755143, 120.9862524 14.5753927))"
education,Manila,CPH Annex 2,120.9862602,14.5763616,"POLYGON ((120.9860392 14.5763273, 120.9864284 14.5765046, 120.9864813 14.5763959, 120.986092 14.5762186, 120.9860392 14.5763273))"
education,Manila,CPH Annex 1,120.9861894,14.5760988,"POLYGON ((120.9861009 14.5761684, 120.9861912 14.5762092, 120.9862779 14.5760292, 120.9861876 14.5759884, 120.9861009 14.5761684))"
education,Manila,College of Medicine,120.9856198,14.57561448,"POLYGON ((120.9853861 14.5750215, 120.9849864 14.5758133, 120.9852726 14.5759509, 120.9853634 14.5759945, 120.985834 14.5762208, 120.986014 14.5758829, 120.9862524 14.5753927, 120.9853861 14.5750215))"
education,Manila,Emilio Aguinaldo College High School,120.9866432,14.58216964,"POLYGON ((120.9866072 14.5820159, 120.986535 14.5819891, 120.9863737 14.5820864, 120.9864278 14.582124, 120.9865432 14.5822039, 120.9866592 14.5822844, 120.9867974 14.5823807, 120.9868781 14.5822475, 120.9867772 14.582158, 120.9866072 14.5820159))"
education,Manila,Arellano University,120.9964743,14.59989449,"POLYGON ((120.9970003 14.6000372, 120.9969741 14.5999963, 120.996951 14.5999501, 120.9969351 14.5995974, 120.9968926 14.5995518, 120.9969126 14.5993985, 120.9969346 14.5992875, 120.9968694 14.5992741, 120.9968544 14.5992711, 120.9963383 14.5991654, 120.9961961 14.5993536, 120.996011 14.5995755, 120.9958756 14.5999221, 120.9958166 14.6000778, 120.9958595 14.6001479, 120.9960218 14.6001362, 120.9960823 14.6003097, 120.9961065 14.6004599, 120.9962853 14.6004623, 120.9963867 14.6004982, 120.9965334 14.6005502, 120.9967793 14.6006403, 120.996815 14.6006534, 120.9970003 14.6000372))"
education,Manila,Arellano University,121.0245938,14.59142486,"POLYGON ((121.0246745 14.5917756, 121.024989 14.5912383, 121.0248032 14.5910903, 121.0245672 14.5913292, 121.0243808 14.5911838, 121.0241567 14.5914733, 121.0246745 14.5917756))"
education,Manila,Dr. A. Albert Elementary School,120.9966641,14.61818078,"POLYGON ((120.9959008 14.6182923, 120.9966106 14.6189356, 120.9974302 14.6180833, 120.9967142 14.6174218, 120.9965376 14.6176054, 120.9959008 14.6182923))"
education,Manila,Laong Laan Elementary School,120.9961723,14.6204683,"POLYGON ((120.9958942 14.6204623, 120.99616 14.6207329, 120.9964674 14.6204795, 120.9962338 14.6202582, 120.9960924 14.6202407, 120.9958942 14.6204623))"
education,Manila,Esteban Abada High School,120.9942167,14.62191763,"POLYGON ((120.9946418 14.6218943, 120.9942444 14.6215334, 120.9938163 14.6219921, 120.9941272 14.6222822, 120.9946418 14.6218943))"
education,Manila,Santa Rita College,120.9899359,14.59973214,"POLYGON ((120.990284 14.5999914, 120.9899671 14.599316, 120.9899469 14.5992689, 120.9896152 14.5994095, 120.989785 14.5997619, 120.9896979 14.5998002, 120.9898697 14.6001705, 120.990284 14.5999914))"
education,Manila,Claro M. Recto High School,120.9947521,14.5998525,"POLYGON ((120.9941509 14.6000376, 120.995217 14.6001013, 120.9952996 14.5997367, 120.9944191 14.5995255, 120.994336 14.5997793, 120.9941509 14.6000376))"
education,Manila,UE High School,120.990124,14.60271613,"POLYGON ((120.9898792 14.602728, 120.9902946 14.6028864, 120.9903688 14.6027042, 120.9899534 14.6025459, 120.9898792 14.602728))"
education,Manila,De La Salle - College of St. Benilde School of Design and Arts,120.9971781,14.56299624,"POLYGON ((120.997166 14.5634595, 120.9972832 14.5631531, 120.9976637 14.5632759, 120.9977175 14.5632748, 120.9977705 14.5629941, 120.9978062 14.5628356, 120.9974054 14.5627072, 120.9973048 14.5629032, 120.9971282 14.5628418, 120.9971203 14.5628031, 120.9965484 14.5625853, 120.9964499 14.5628198, 120.9969442 14.5630061, 120.9969014 14.5631226, 120.9968252 14.5633137, 120.9968215 14.5633231, 120.997166 14.5634595))"
education,Manila,De La Salle - College of Saint Benilde,120.9951664,14.56379887,"POLYGON ((120.9950338 14.5632959, 120.9948912 14.5635898, 120.9948282 14.5637183, 120.9947554 14.5638693, 120.9947062 14.5639594, 120.9946953 14.5639791, 120.9952748 14.5643456, 120.9953115 14.5642475, 120.995641 14.5635582, 120.9955304 14.5635087, 120.9953138 14.5634174, 120.9951851 14.5633646, 120.9950338 14.5632959))"
education,Manila,Timoteo Paez Integrated School,120.9673356,14.63050321,"POLYGON ((120.9665848 14.6306786, 120.9677167 14.6311532, 120.9679072 14.630728, 120.9680865 14.6303279, 120.9669546 14.6298532, 120.9665848 14.6306786))"
education,Manila,Jose P. Rizal Elementary School,120.9717252,14.61733854,"POLYGON ((120.9710912 14.6178024, 120.972076 14.6176294, 120.9724743 14.6175469, 120.9723011 14.6168467, 120.9710411 14.6171207, 120.9710476 14.6177854, 120.9710912 14.6178024))"
education,Manila,General Vicente Lim Elementary School,120.9611925,14.62417962,"POLYGON ((120.9616775 14.6238753, 120.9613032 14.6237004, 120.9612569 14.6238126, 120.9609916 14.6237007, 120.9607695 14.6244997, 120.961246 14.6247374, 120.9616775 14.6238753))"
education,Manila,Dr. Juan G. Nolasco High School,120.9682232,14.61953171,"POLYGON ((120.968566 14.6192877, 120.9677851 14.6194906, 120.9678121 14.6197156, 120.9683705 14.6196924, 120.9685022 14.6196341, 120.968634 14.6195573, 120.968566 14.6192877))"
education,Manila,A.V. Hernandez Elementary School,120.9607364,14.61865448,"POLYGON ((120.9606006 14.6181188, 120.9605776 14.6185994, 120.9603869 14.6186118, 120.9603642 14.6191273, 120.9608523 14.6192216, 120.9608833 14.6190967, 120.9608228 14.61908, 120.9608889 14.6188075, 120.9610533 14.6188168, 120.9610813 14.6181244, 120.9606006 14.6181188))"
education,Manila,Teodoro R. Yangco Elementary School,120.9685299,14.61644509,"POLYGON ((120.9687856 14.6164972, 120.9687382 14.6162414, 120.9682583 14.6163962, 120.9683459 14.6166503, 120.9687856 14.6164972))"
education,Manila,Emilio Jacinto Elementary School,120.9660823,14.62002778,"POLYGON ((120.9665321 14.620531, 120.9666858 14.6197333, 120.9656328 14.6195237, 120.9654795 14.6203235, 120.9665321 14.620531))"
education,Manila,TUP Gymnasium,120.9845285,14.58713575,"POLYGON ((120.9845022 14.5874366, 120.9847342 14.5869087, 120.984555 14.5868349, 120.9843373 14.5873302, 120.984323 14.5873628, 120.9845022 14.5874366))"
education,Manila,Bacood Elementary School,121.0167054,14.59540298,"POLYGON ((121.0174821 14.5954168, 121.0172231 14.5948502, 121.0170728 14.5946569, 121.0158001 14.5958201, 121.0159615 14.5960557, 121.0174821 14.5954168))"
education,Manila,Polytechnic University of the Philippines,121.0107527,14.59784371,"POLYGON ((121.0118801 14.5991229, 121.0118868 14.5991171, 121.0119185 14.5990863, 121.0121367 14.5988895, 121.0122697 14.5987804, 121.0124797 14.5986003, 121.0127457 14.5982859, 121.012861 14.5981345, 121.0128802 14.5980503, 121.012408 14.5975364, 121.0115046 14.5966293, 121.010962 14.5960845, 121.0109783 14.5960683, 121.0109139 14.5960082, 121.0108773 14.5959741, 121.0108042 14.5960434, 121.0107645 14.5960782, 121.0107135 14.596124, 121.0106841 14.5961443, 121.0104864 14.596238, 121.0099709 14.5964883, 121.0097912 14.5965755, 121.0095153 14.5967111, 121.0092476 14.5968604, 121.0090571 14.5969633, 121.0088767 14.5970457, 121.0086571 14.5970622, 121.0084587 14.5970834, 121.0082989 14.5971373, 121.0083925 14.5972731, 121.0084018 14.5972866, 121.008641 14.5975476, 121.0087634 14.5976833, 121.0088279 14.5977508, 121.0089719 14.5978878, 121.0091193 14.5980308, 121.009369 14.5982811, 121.0096055 14.5985388, 121.0099903 14.5988998, 121.0110273 14.5998362, 121.0114367 14.5994778, 121.011716 14.599255, 121.0118254 14.5991543, 121.0118801 14.5991229))"
education,Manila,Jose P. Laurel High School,120.9718916,14.62952408,"POLYGON ((120.9723286 14.6297266, 120.9722626 14.6291782, 120.9714889 14.6292625, 120.9715277 14.6299128, 120.9723286 14.6297266))"
education,Manila,Fernando Maria Guerrero Elementary School,121.0025348,14.57850863,"POLYGON ((121.0019759 14.578809, 121.0030681 14.5790538, 121.0031551 14.5786774, 121.00296 14.5786443, 121.0027669 14.578371, 121.0027843 14.5781348, 121.0027072 14.5777457, 121.0020842 14.5782364, 121.0019759 14.578809))"
education,Manila,Mariano Marcos Memorial High School,121.0074295,14.58232146,"POLYGON ((121.0081153 14.5821282, 121.0080094 14.5820179, 121.0076475 14.5818536, 121.0074641 14.5817838, 121.0074244 14.5819271, 121.007098 14.5818414, 121.0070884 14.5818796, 121.0068767 14.582723, 121.0075005 14.582899, 121.0076267 14.5826782, 121.0078868 14.5823526, 121.0081153 14.5821282))"
education,Manila,O.B. Montessori Center Santa Ana,121.0103885,14.58133737,"POLYGON ((121.0108126 14.5817282, 121.0109137 14.581415, 121.0109633 14.5813654, 121.0109909 14.5812735, 121.0107433 14.5811937, 121.010664 14.5811427, 121.010581 14.5810857, 121.0103004 14.5810019, 121.0099738 14.580911, 121.0099062 14.5812991, 121.009982 14.581645, 121.010391 14.5815912, 121.0105936 14.5816587, 121.0108126 14.5817282))"
education,Manila,St. Mary's Academy of Santa Ana,121.0112926,14.58087994,"POLYGON ((121.0110311 14.5809919, 121.0111481 14.581023, 121.0111338 14.5810657, 121.0114342 14.5811587, 121.0115649 14.5807437, 121.0114533 14.5807277, 121.0113043 14.5806843, 121.0113187 14.5806361, 121.0111806 14.5805964, 121.0111731 14.5806199, 121.0111417 14.5806137, 121.0110311 14.5809919))"
education,Manila,Santa Ana Elementary School,121.0117088,14.57973324,"POLYGON ((121.0109203 14.5799783, 121.0122718 14.5803118, 121.0123186 14.5801523, 121.0124068 14.5798384, 121.0124762 14.5796037, 121.0125005 14.5794937, 121.01114 14.5791515, 121.0109203 14.5799783))"
education,Manila,Asian Social Institute,120.9887477,14.57747757,"POLYGON ((120.9887162 14.577825, 120.988899 14.5775166, 120.9890491 14.5772816, 120.9887786 14.5771315, 120.9884499 14.577678, 120.9884811 14.5776945, 120.9887162 14.577825))"
education,Manila,Claro M. Recto Senior High School,120.9962669,14.6022038,"POLYGON ((120.9959831 14.6022628, 120.9965016 14.6023692, 120.9965507 14.6021448, 120.9960323 14.6020384, 120.9959831 14.6022628))"
education,Manila,Christian Academy of Manila,121.0001112,14.59808238,"POLYGON ((120.9997345 14.5978128, 120.9999625 14.5980861, 121.0002334 14.5983432, 121.0003595 14.5984732, 121.0004548 14.5985196, 121.0005147 14.598439, 120.999913 14.5976707, 120.9997345 14.5978128))"
education,Manila,"Eulogio ""Amang"" Rodriguez Institute of Science and Technology",121.0013624,14.59906887,"POLYGON ((121.0003633 14.5994649, 121.0013686 14.5995578, 121.0018062 14.5996183, 121.0018401 14.5994847, 121.0021813 14.599588, 121.002335 14.5990663, 121.0020511 14.5989528, 121.0021112 14.5988209, 121.0020807 14.5987845, 121.0011417 14.5983765, 121.0009983 14.5983463, 121.0008928 14.5984386, 121.000784 14.5986501, 121.0003633 14.5994649))"
education,Manila,General L. Geronimo Elementary School,120.9977726,14.60566009,"POLYGON ((120.997453 14.6057869, 120.9979613 14.6059401, 120.9980933 14.6055394, 120.9976363 14.6053872, 120.9975641 14.6054302, 120.997453 14.6057869))"
education,Manila,Moises Salvador Elementary School,120.9982008,14.60518157,"POLYGON ((120.9983999 14.6055063, 120.9985595 14.6052056, 120.9986765 14.6053063, 120.998711 14.605249, 120.9986438 14.6051834, 120.9981392 14.6047297, 120.9977395 14.6053434, 120.9981957 14.6054988, 120.9983999 14.6055063))"
education,Manila,National University,120.9943226,14.6043069,"POLYGON ((120.9937526 14.6043767, 120.9942193 14.6048056, 120.9948989 14.604086, 120.9948081 14.6039978, 120.9946498 14.6038498, 120.9944601 14.6040464, 120.9941939 14.6039653, 120.9941214 14.6042093, 120.9940182 14.6041282, 120.9937526 14.6043767))"
education,Manila,Nazareth School of National University,120.9961544,14.60462833,"POLYGON ((120.9967171 14.6048475, 120.996388 14.6045494, 120.9962802 14.6044517, 120.9963232 14.6044072, 120.9960444 14.6041546, 120.9956492 14.6045631, 120.9961376 14.6050056, 120.9963126 14.6048248, 120.9965398 14.6050307, 120.9967171 14.6048475))"
education,Manila,Santa Catalina College,120.9972426,14.6004445,"POLYGON ((120.9970003 14.6000372, 120.996815 14.6006534, 120.9971484 14.6007484, 120.9971543 14.6007312, 120.9972877 14.6007662, 120.9974698 14.6007214, 120.9975723 14.6007433, 120.9976903 14.6001343, 120.9973647 14.6003057, 120.9972553 14.6002755, 120.9972787 14.6001192, 120.9970003 14.6000372))"
education,Manila,Trinidad Tecson Elementary School,120.9976252,14.60611807,"POLYGON ((120.997453 14.6057869, 120.9972892 14.6062961, 120.9977975 14.6064492, 120.9979613 14.6059401, 120.997453 14.6057869))"
education,Manila,Chiang Kai Shek College,120.9767428,14.6075579,"POLYGON ((120.9764752 14.6080468, 120.9764913 14.6081097, 120.9766998 14.6081026, 120.9768065 14.6080967, 120.9770733 14.6080863, 120.9771229 14.6080831, 120.9770921 14.6078683, 120.9770656 14.6075163, 120.9770559 14.6069703, 120.9769641 14.6069703, 120.9767367 14.6070144, 120.9767431 14.6070455, 120.9767335 14.6070466, 120.9766612 14.6070544, 120.9766673 14.6070976, 120.9764296 14.6071255, 120.9763022 14.6071429, 120.9764752 14.6080468))"
education,Manila,Holy Child Catholic School,120.9676338,14.60745406,"POLYGON ((120.9671333 14.6074744, 120.9678662 14.6078574, 120.968084 14.607369, 120.9675015 14.607089, 120.9672476 14.6073096, 120.9672018 14.6073592, 120.9671685 14.6074035, 120.9671333 14.6074744))"
